Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,2016,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6330000000
United States,USA,2015,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6578000000
United States,USA,2014,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6503000000
United States,USA,2013,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6613000000
United States,USA,2012,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6303000000
United States,USA,2011,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6104000000
United States,USA,2010,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5930000000
United States,USA,2009,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5740000000
United States,USA,2008,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5364000000
United States,USA,2007,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5219000000
United States,USA,2006,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5068000000
United States,USA,2005,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4795000000
United States,USA,2004,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4734000000
United States,USA,2003,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4672000000
United States,USA,2002,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4570000000
United States,USA,2001,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4513000000
United States,USA,2000,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4395000000
United States,USA,1999,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4246000000
United States,USA,1998,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2437000000
United States,USA,1997,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2270000000
United States,USA,1996,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2181000000
United States,USA,1995,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2179000000
United States,USA,1994,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1943000000
United States,USA,1993,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1820000000
United States,USA,1992,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1796000000
United States,USA,1991,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1300000000
United States,USA,1990,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1170000000
United States,USA,1989,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1020000000
United States,USA,1988,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,995000000
United States,USA,1987,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,994000000
United States,USA,1986,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,908000000
United States,USA,1985,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1984,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1983,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1982,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1981,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1980,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80000000
United States,USA,1979,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,230000000
United States,USA,1978,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,220000000
United States,USA,1977,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,200000000
United States,USA,2018,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0325361933434501
United States,USA,2017,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0314389334196436
United States,USA,2016,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.033837260418201
United States,USA,2015,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0361045752157687
United States,USA,2014,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.037113880099688
United States,USA,2013,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.039398626255992
United States,USA,2012,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0389145961608096
United States,USA,2011,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0392727563019059
United States,USA,2010,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0395542899160189
United States,USA,2009,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0397261167317232
United States,USA,2008,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0364579408941965
United States,USA,2007,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0361130019770848
United States,USA,2006,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0366857948307108
United States,USA,2005,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0367809490464692
United States,USA,2004,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0387596608949101
United States,USA,2003,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0407741365059467
United States,USA,2002,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0417869869235536
United States,USA,2001,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0426486124631293
United States,USA,2000,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0428682394231892
United States,USA,1999,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0440883402322161
United States,USA,1998,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0268900902926872
United States,USA,1997,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0264644195474577
United States,USA,1996,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0270155709278269
United States,USA,1995,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0285218794491809
United States,USA,1994,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0266630585313828
United States,USA,1993,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0265361863913396
United States,USA,1992,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0275446308137613
United States,USA,1991,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0211103080172565
United States,USA,1990,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0196205223284898
United States,USA,1989,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0180800414068399
United States,USA,1988,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0190014662638992
United States,USA,1987,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0204728317901473
United States,USA,1986,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.0198269249203702
United States,USA,1985,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00184375172131508
United States,USA,1984,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00198136869482043
United States,USA,1983,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00220140791042912
United States,USA,1982,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00239249545949221
United States,USA,1981,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00249451051779178
United States,USA,1980,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00279983914924088
United States,USA,1979,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00875412109766021
United States,USA,1978,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00935533651783318
United States,USA,1977,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.00960695082105805
United States,USA,2018,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,449907088828.546
United States,USA,2017,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,451285263406.24
United States,USA,2016,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,405942428719.749
United States,USA,2015,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,383728497570.133
United States,USA,2014,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,434416188744.625
United States,USA,2013,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,448508920737.711
United States,USA,2012,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,574268084132.447
United States,USA,2011,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,537267041107.474
United States,USA,2010,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,488928508742.44
United States,USA,2009,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,404098925258.353
United States,USA,2008,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,294045673779.627
United States,USA,2007,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,277548941768.855
United States,USA,2006,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,221088725058.691
United States,USA,2005,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,188259141662.468
United States,USA,2004,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,190464790633.305
United States,USA,2003,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,184024332193.35
United States,USA,2002,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,157762914914.241
United States,USA,2001,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,130076677027.985
United States,USA,2000,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,128399516602.723
United States,USA,1999,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,136450101867.481
United States,USA,1998,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,146006089507.341
United States,USA,1997,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,134836033327.141
United States,USA,1996,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,160660160546.204
United States,USA,1995,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,175995426883.436
United States,USA,1994,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,163590579764.938
United States,USA,1993,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,164620171357.293
United States,USA,1992,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,147525874735.105
United States,USA,1991,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,159272850288.003
United States,USA,1990,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,173093564607.844
United States,USA,1989,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,168583563269.377
United States,USA,1988,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,144176820283.572
United States,USA,1987,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,161738455237.867
United States,USA,1986,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,139883920728.389
United States,USA,1985,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,117981972231.986
United States,USA,1984,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,104855936881.377
United States,USA,1983,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,123110064423.481
United States,USA,1982,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,143444661762.222
United States,USA,1981,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,123907234985.741
United States,USA,1980,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,171412607203.354
United States,USA,1979,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,143259225732.736
United States,USA,1978,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,69447964987.8909
United States,USA,1977,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,53374370832.8974
United States,USA,1976,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,44162131646.1166
United States,USA,1975,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,43154974089.341
United States,USA,1974,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,55700252549.1293
United States,USA,1973,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,33703588954.2107
United States,USA,1972,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,20573775352.1224
United States,USA,1971,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,14831073226.4574
United States,USA,1970,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,15236515800
United States,USA,1969,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17031416000
United States,USA,1968,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17857180000
United States,USA,1967,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,14898992000
United States,USA,1966,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,14953446600
United States,USA,1965,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,15498323200
United States,USA,1964,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,16725493600
United States,USA,1963,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,16878648000
United States,USA,1962,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17252463900
United States,USA,1961,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,18825530000
United States,USA,1960,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,19664164000
United States,USA,2018,Total reserves minus gold (current US$),FI.RES.XGLD.CD,114756990011.769
United States,USA,2017,Total reserves minus gold (current US$),FI.RES.XGLD.CD,112251905534.783
United States,USA,2016,Total reserves minus gold (current US$),FI.RES.XGLD.CD,106290809152.792
United States,USA,2015,Total reserves minus gold (current US$),FI.RES.XGLD.CD,106539635766.333
United States,USA,2014,Total reserves minus gold (current US$),FI.RES.XGLD.CD,119048483711.245
United States,USA,2013,Total reserves minus gold (current US$),FI.RES.XGLD.CD,133533464073.2
United States,USA,2012,Total reserves minus gold (current US$),FI.RES.XGLD.CD,139133870857.439
United States,USA,2011,Total reserves minus gold (current US$),FI.RES.XGLD.CD,136912226738.474
United States,USA,2010,Total reserves minus gold (current US$),FI.RES.XGLD.CD,121391806197.94
United States,USA,2009,Total reserves minus gold (current US$),FI.RES.XGLD.CD,119718872595.853
United States,USA,2008,Total reserves minus gold (current US$),FI.RES.XGLD.CD,66607006099.5362
United States,USA,2007,Total reserves minus gold (current US$),FI.RES.XGLD.CD,59524234464.1401
United States,USA,2006,Total reserves minus gold (current US$),FI.RES.XGLD.CD,54853874760.9669
United States,USA,2005,Total reserves minus gold (current US$),FI.RES.XGLD.CD,54083715801.8481
United States,USA,2004,Total reserves minus gold (current US$),FI.RES.XGLD.CD,75889985333.445
United States,USA,2003,Total reserves minus gold (current US$),FI.RES.XGLD.CD,74894067978.4824
United States,USA,2002,Total reserves minus gold (current US$),FI.RES.XGLD.CD,67962414914.2412
United States,USA,2001,Total reserves minus gold (current US$),FI.RES.XGLD.CD,57633677027.9848
United States,USA,2000,Total reserves minus gold (current US$),FI.RES.XGLD.CD,56600377652.7229
United States,USA,1999,Total reserves minus gold (current US$),FI.RES.XGLD.CD,60499603711.0814
United States,USA,1998,Total reserves minus gold (current US$),FI.RES.XGLD.CD,70714734123.4414
United States,USA,1997,Total reserves minus gold (current US$),FI.RES.XGLD.CD,58906941910.7011
United States,USA,1996,Total reserves minus gold (current US$),FI.RES.XGLD.CD,64040728546.2044
United States,USA,1995,Total reserves minus gold (current US$),FI.RES.XGLD.CD,74781404883.4358
United States,USA,1994,Total reserves minus gold (current US$),FI.RES.XGLD.CD,63284090264.9375
United States,USA,1993,Total reserves minus gold (current US$),FI.RES.XGLD.CD,62352691775.1732
United States,USA,1992,Total reserves minus gold (current US$),FI.RES.XGLD.CD,60267694735.1053
United States,USA,1991,Total reserves minus gold (current US$),FI.RES.XGLD.CD,66661474288.0029
United States,USA,1990,Total reserves minus gold (current US$),FI.RES.XGLD.CD,72258214607.8445
United States,USA,1989,Total reserves minus gold (current US$),FI.RES.XGLD.CD,63549633269.3773
United States,USA,1988,Total reserves minus gold (current US$),FI.RES.XGLD.CD,36744652783.5718
United States,USA,1987,Total reserves minus gold (current US$),FI.RES.XGLD.CD,34720297237.8669
